average_price,total_volume,small_sold,large_sold,x_large_sold,total_bags,small_bags,large_bags,x_large_bags,type,year,region,month,ratio_small_sold,ratio_large_sold,ratio_x_large_sold,ratio_small_bags,ratio_large_bags,ratio_x_large_bags
1.08,315743.92,88625.1,51473.72,5356.91,170288.19,74347.08,95941.11,0,conventional,2016,LasVegas,October,0.2806866399834398,0.16302363003537804,0.016965995734771394,0.4365956323806131,0.5634043676193868,0
1.16,276030.7,121482.16,40083.06,5060.68,109404.8,66103.95,43300.85,0,conventional,2016,LasVegas,October,0.44010380004832794,0.14521232602025788,0.01833375780302698,0.6042143489133932,0.3957856510866068,0
1.22,246512.99,93430.04,45096.89,5876.68,102109.38,58716.07,43393.31,0,conventional,2016,LasVegas,October,0.3790065586401755,0.18293920332555294,0.023839230541157285,0.5750311087972525,0.42496889120274745,0
1.2,242299.74,98373.06,44921.8,5906.75,93098.13,51564.99,41533.14,0,conventional,2016,LasVegas,September,0.4059973815902568,0.18539764012953544,0.024377863550328203,0.5538778276212422,0.44612217237875773,0
1.12,278479.43,117939.47,57221.4,5318.75,97999.81,38957.13,59042.68,0,conventional,2016,LasVegas,September,0.4235123218975276,0.20547801322345424,0.019099256271818712,0.39752250540077577,0.6024774945992243,0
0.89,378865.38,200297.27,70912.09,5572.58,102083.44,46478.59,55604.85,0,conventional,2016,LasVegas,September,0.5286766238709908,0.18716962209637628,0.014708601773009717,0.45529999772734925,0.5447000022726507,0
1.03,335179.78,158224.33,69349.24,5841.12,101765.09,44439.65,57325.44,0,conventional,2016,LasVegas,September,0.4720580996860848,0.20690162157156378,0.017426826880786183,0.4366885540021632,0.5633114459978368,0
1.03,288423.36,123739.64,56927.33,6192.15,101564.24,55035.02,46529.22,0,conventional,2016,LasVegas,August,0.4290208671031362,0.19737420020347868,0.02146896145998715,0.5418739902942216,0.4581260097057783,0
1,302708.43,141809.13,50486.5,5836.08,104576.72,60675.79,43900.93,0,conventional,2016,LasVegas,August,0.4684677265182209,0.16678260331236894,0.0192795423635873,0.5802036055443315,0.4197963944556685,0
1.08,295535.64,129727.7,53954.55,6997.8,104855.59,63416.1,41439.49,0,conventional,2016,LasVegas,August,0.4389578867712875,0.18256529060251414,0.023678362447250016,0.604794651386731,0.39520534861326895,0
1.11,311533.3,144862.85,57549.16,7063.01,102058.28,64258.99,37604.85,194.44,conventional,2016,LasVegas,August,0.46499956826445205,0.18472875933327193,0.022671765747032502,0.6296303445443133,0.368464469516829,0.0019051859388576802
1.17,284566.03,125462.8,54745,7320.39,97037.84,59985.62,37052.22,0,conventional,2016,LasVegas,July,0.4408916974383766,0.19238065766317924,0.025724750069430282,0.6181673046308533,0.38183269536914677,0
1.15,283863.44,110868.68,58714.33,7525.31,106755.12,66233.39,40005.06,516.67,conventional,2016,LasVegas,July,0.39057047994627275,0.20684005661313765,0.02651031777815417,0.6204235450252878,0.37473668710222047,0.004839767872491736
1.08,283074,118910.27,52023.77,7495.98,104643.98,71629.96,31540.69,1473.33,conventional,2016,LasVegas,July,0.42006779146089007,0.18378152002656548,0.02648063757180101,0.6845110440180124,0.30140950296424124,0.014079453017746458
1,357786.69,153905.64,69545.22,7716.52,126619.31,78101.14,47342.89,1175.28,conventional,2016,LasVegas,July,0.4301603282112032,0.194376207790178,0.021567375801486634,0.616818556348159,0.3738994470906531,0.00928199656118802
1,362136.8,135214.32,82726.73,9480.92,134714.83,88177.14,46537.69,0,conventional,2016,LasVegas,July,0.37337912081843105,0.22844055064274052,0.026180493117518022,0.6545466449387941,0.345453355061206,0
0.94,352406.76,130217.49,74316.76,12079.13,135793.38,88463.16,47330.22,0,conventional,2016,LasVegas,June,0.36950905822578434,0.21088346886421813,0.03427610185457282,0.6514541430517452,0.34854585694825474,0
0.91,364254.89,164910.19,76172.67,11019.03,112153,64076.41,47966.87,109.72,conventional,2016,LasVegas,June,0.45273294752474014,0.20911914181852162,0.030250877345805845,0.5713303255374355,0.4276913680418714,9.783064206931602e-4
0.94,348022.24,146589.28,75379.07,18141.91,107911.98,62277.55,45519.15,115.28,conventional,2016,LasVegas,June,0.4212066447247739,0.21659268097349182,0.05212859385078379,0.5771143296601545,0.4218173922858241,0.0010682780540214349
0.89,410770.75,156235.27,109763.53,13189.34,131582.61,55548.86,76033.75,0,conventional,2016,LasVegas,June,0.3803466288678052,0.26721359785233006,0.032108761395498585,0.4221595847657985,0.5778404152342016,0
0.89,391993.97,131708.14,115790.28,11869.51,132626.04,46240.64,86165.96,219.44,conventional,2016,LasVegas,May,0.3359953215606863,0.2953879111966952,0.030279828028987286,0.34865430649968887,0.6496911164655146,0.0016545770347964849
0.93,318913.34,122331.83,89286.71,15173.34,92121.46,37169.82,54951.64,0,conventional,2016,LasVegas,May,0.38358956699647617,0.2799717001490123,0.04757825433078466,0.40348709193275917,0.5965129080672408,0
0.86,317621.52,131370.13,107124.85,1468.26,77658.28,41031.25,36627.03,0,conventional,2016,LasVegas,May,0.4136058853946672,0.3372720148181395,0.004622671662801689,0.5283564096449214,0.4716435903550787,0
0.83,427575.05,170359.46,144990.1,8687.46,103538.03,46595.95,56942.08,0,conventional,2016,LasVegas,May,0.39843171391782567,0.33909859801220865,0.020317976925922125,0.45003705401773625,0.5499629459822637,0
0.85,363104.7,122124.69,115747.2,8420.15,116812.66,65345.85,51258.48,208.33,conventional,2016,LasVegas,May,0.3363346439745891,0.3187708669152451,0.023189317020683012,0.559407259452871,0.43880928659616175,0.001783453950967301
0.83,359872.46,125412.66,120811.35,8101.14,105547.31,45051.61,60495.7,0,conventional,2016,LasVegas,April,0.3484919629582102,0.3357060165148508,0.02251114186398148,0.42683806910853533,0.5731619308914647,0
0.81,379464.47,143900.7,110596.26,6531.44,118436.07,44934.52,73501.55,0,conventional,2016,LasVegas,April,0.3792204840679814,0.29145353186821416,0.017212257052682693,0.37939894493290766,0.6206010550670923,0
0.87,354098.37,151862.79,91833.73,6305.12,104096.73,48046.6,56050.13,0,conventional,2016,LasVegas,April,0.42887175673810646,0.25934524917468554,0.01780612545604206,0.4615572458424006,0.5384427541575993,0
0.84,298710.72,158984.19,62625.8,6877.48,70223.25,47115.04,23108.21,0,conventional,2016,LasVegas,April,0.5322346315525603,0.2096536742973269,0.0230238807633017,0.6709322055017392,0.3290677944982609,0
0.85,314268.27,155872.97,72324.4,7121.62,78949.28,41425.39,37523.89,0,conventional,2016,LasVegas,March,0.4959869795318503,0.2301358644956425,0.022660957786161486,0.5247089017151265,0.47529109828487354,0
0.82,332283.27,127949.65,116701.74,13632.17,73999.71,36410.06,37589.65,0,conventional,2016,LasVegas,March,0.3850619683621146,0.3512116032805383,0.0410257489039397,0.4920297660625967,0.5079702339374033,0
0.79,344613.01,130879.58,109512.41,6824.1,97396.92,41534.49,55862.43,0,conventional,2016,LasVegas,March,0.3797871125062864,0.31778373660356,0.019802212342476564,0.42644562066233715,0.5735543793376628,0
0.91,311402.83,139919.03,86200.19,6809.69,78473.92,51367.6,27106.32,0,conventional,2016,LasVegas,March,0.44931842783830833,0.27681248111971235,0.021867784567018864,0.6545818024637995,0.34541819753620057,0
0.86,316563.55,122523.18,98920.9,14452.27,80667.2,43897.31,36769.89,0,conventional,2016,LasVegas,February,0.387041338145216,0.31248354398350664,0.04565361362671098,0.5441779310550012,0.4558220689449987,0
0.83,337403.05,121214.86,124295.71,6447.94,85444.54,40526.02,44918.52,0,conventional,2016,LasVegas,February,0.3592583410256665,0.3683894084537766,0.019110497074641145,0.47429619259463507,0.5257038074053649,0
0.79,371467.52,144507.48,110749.56,7330.96,108879.52,47967.47,60912.05,0,conventional,2016,LasVegas,February,0.38901780699426963,0.29814062882267606,0.01973513054384943,0.4405554873864249,0.5594445126135751,0
0.74,437746.54,191144.38,142489.45,10624.82,93487.89,51889.28,41598.61,0,conventional,2016,LasVegas,February,0.4366553759625376,0.3255067418693932,0.02427162531084769,0.5550374492354037,0.44496255076459634,0
0.92,285052.11,117236.18,87109.87,14509.71,66196.35,48986.42,17209.93,0,conventional,2016,LasVegas,January,0.4112798182760338,0.30559279143732704,0.05090195613707262,0.7400169344684412,0.25998306553155875,0
1.08,158978.46,9727.38,81835.15,6141.39,61274.54,44326.23,16948.31,0,conventional,2016,LasVegas,January,0.06118677964297805,0.5147562128856953,0.038630327655708833,0.7234037171066483,0.2765962828933518,0
0.88,289298.37,108072.15,98543.78,12497.2,70185.24,42600.76,27584.48,0,conventional,2016,LasVegas,January,0.37356639790262214,0.34063026348886793,0.04319830768489985,0.6069760536545861,0.3930239463454139,0
0.83,309217.44,118958.86,110549.87,6133.63,73575.08,40601.67,32973.41,0,conventional,2016,LasVegas,January,0.38470941354407434,0.35751499009887666,0.01983597690996989,0.5518399708162056,0.44816002918379433,0
0.8,332971.8,103710.64,138142.95,15505.49,75612.72,36619.05,38993.67,0,conventional,2016,LasVegas,January,0.3114697400800909,0.4148788275763894,0.04656697654275828,0.4842974832805909,0.515702516719409,0
0.84,2641775.31,794840.17,669585.49,65359.34,1111990.31,1032762.48,49937.35,29290.48,conventional,2016,LosAngeles,December,0.30087349480149395,0.25346042392984586,0.024740688488000137,0.9287513305758932,0.04490808017922386,0.026340589244882896
0.84,2377799.62,767981.95,513487.28,56245.11,1040085.28,961115.47,55112.27,23857.54,conventional,2016,LosAngeles,December,0.32298009619498547,0.21595061067425017,0.0236542682263529,0.9240737163398755,0.052988222273465876,0.022938061386658604
0.75,2793917.73,917098.69,631013.13,59599.98,1186205.93,1086150.77,80411.66,19643.5,conventional,2016,LosAngeles,December,0.3282482802383734,0.22585243768076163,0.02133204545002834,0.9156511045261763,0.06778895465477905,0.016559940819044803
0.78,2780629.1,1076282.76,476162.95,53729.91,1174453.48,1135570.69,17964.53,20918.26,conventional,2016,LosAngeles,December,0.38706448119959613,0.17124288528808104,0.01932293307295101,0.9668928649264167,0.015296076265191874,0.017811058808391456
1.01,2257271.18,865743.41,416437.85,50949.95,924139.97,868269.44,34138.07,21732.46,conventional,2016,LosAngeles,November,0.3835354022461758,0.18448729319265927,0.022571479426765195,0.9395432165973732,0.03694036737746556,0.023516416025161208
1.1,2272023.15,880344.33,456709.37,60511.55,874457.9,808238.28,43041.56,23178.06,conventional,2016,LosAngeles,November,0.3874715493105781,0.20101439987528297,0.026633333379547652,0.9242735184849951,0.04922084871095567,0.02650563280404923
1.29,1913492.61,696410.88,436388.61,71033.43,709659.69,639521.18,44270.7,25867.81,conventional,2016,LosAngeles,November,0.36394751480121995,0.22805868583939812,0.03712239578495158,0.9011659940837278,0.06238299937819492,0.03645100653807743
1.52,1595013.07,543331.54,423351.91,77064.64,551264.98,497726.49,26542.63,26995.86,conventional,2016,LosAngeles,November,0.3406439421841227,0.2654222200198021,0.048315992796222035,0.9028806618552117,0.048148587272857424,0.04897075087193096
1.48,1499286.88,533137.32,383974.46,59596.59,522578.51,487013.41,16418.82,19146.28,conventional,2016,LosAngeles,October,0.35559393409752243,0.25610472893619934,0.03974995765987094,0.9319430490932357,0.03141885800087722,0.036638092905887
1.23,2133563.24,768315.72,427296.47,44807.45,893143.6,840269.44,32386.79,20487.37,conventional,2016,LosAngeles,October,0.36010918523324387,0.20027363707297466,0.02100122891131176,0.9407999340755506,0.03626157092767613,0.022938494996773195
1.17,2548687.86,922290.28,501532.5,56116.4,1068748.68,996105.73,43825.17,28817.78,conventional,2016,LosAngeles,October,0.36186866758960434,0.19678066815133652,0.022017760935228847,0.9320299043550632,0.0410060576636221,0.026964037981314748
1.16,2766529.12,1153907.22,559077.15,61747.02,991797.73,915276.04,51156.17,25365.52,conventional,2016,LosAngeles,October,0.41709563498106245,0.20208612515887778,0.022319309619267622,0.922845467694305,0.05157923682684775,0.025575295478847286
1.06,2865744.94,1337602.73,471344.12,62565.39,994232.7,931963.97,40145.34,22123.39,conventional,2016,LosAngeles,October,0.4667556806363933,0.16447525159025492,0.02183215579541423,0.9373700643722541,0.04037821326938854,0.022251722358357356
1,3007073.27,1328968.75,468792.85,62737.86,1146573.81,1087085.53,34496.65,24991.63,conventional,2016,LosAngeles,September,0.44194757848384586,0.1558967168099632,0.020863429110924193,0.9481164845375284,0.030086724203128273,0.02179679125934335
1.06,2589309.14,999948.52,457932.5,55346.12,1076082,1008961.12,36400.02,30720.86,conventional,2016,LosAngeles,September,0.386183520751794,0.1768550896166844,0.02137485985933684,0.9376247535039152,0.033826437018740205,0.028548809477344665
0.95,2939704.87,1217417.81,534763.39,49050.27,1138473.4,1065540.18,46332.57,26600.65,conventional,2016,LosAngeles,September,0.4141292625745795,0.1819105704988678,0.016685440263260166,0.9359377039463549,0.040697103682879196,0.023365192370765977
0.88,3431676.04,1409249.49,626922.72,43844.13,1351659.7,1295162.06,32720.37,23777.27,conventional,2016,LosAngeles,September,0.4106592445130689,0.18268703475867726,0.01277630215933786,0.9582012839474315,0.024207550169617398,0.017591165882951162
0.81,3563268.97,1471105.41,537892.88,57212.08,1497058.6,1436818.52,32450.42,27789.66,conventional,2016,LosAngeles,August,0.4128527546995701,0.15095489128905135,0.016056065506612597,0.959761040750175,0.0216761187571415,0.01856284049268345
0.93,3086167.04,1264167.99,480926.04,57962.68,1283110.33,1204789.47,43207.72,35113.14,conventional,2016,LosAngeles,August,0.4096239683772917,0.1558327963997697,0.01878144612677867,0.9389601516184504,0.033674204773957356,0.027365643607592183
1.03,2879218.13,1050808.07,605409.39,73825.64,1149175.03,1066852.22,53237.75,29085.06,conventional,2016,LosAngeles,August,0.3649629943112369,0.21026867804559152,0.025640863827152964,0.9283635583345384,0.046326928979652474,0.025309512685809055
1,3094362.21,1137248.03,632756.21,67934.57,1256423.4,1158711.73,63574.75,34136.92,conventional,2016,LosAngeles,August,0.36752259522972913,0.20448679471172831,0.021954304438070296,0.92223030070914,0.050599781888812326,0.02716991740204775
1.06,2826836.07,961494.69,562612.83,70783.66,1231944.89,1135205.94,64811.85,31927.1,conventional,2016,LosAngeles,July,0.340131039151485,0.19902563009251542,0.025039888499795465,0.9214746123911436,0.05260937443394891,0.025916013174907524
1.01,3033328.67,1163035.43,629930.18,83979.91,1156383.15,1073915.16,60000.52,22467.47,conventional,2016,LosAngeles,July,0.38341886308020817,0.2076696093733885,0.02768572717838717,0.9286845454294279,0.05188636655592915,0.0194290880146429
0.97,3092234,1201992.39,630743.25,84008.42,1175489.94,1079717.14,73173.55,22599.25,conventional,2016,LosAngeles,July,0.3887132700824064,0.20397655869510523,0.027167549415729856,0.9185252066044903,0.062249405554249154,0.01922538784126047
0.93,3293224.51,1217453.35,678995.34,81637.45,1315138.37,1201242.48,85231.86,28664.03,conventional,2016,LosAngeles,July,0.3696842855089768,0.2061794869855381,0.02478951852571995,0.9133962687135346,0.06480828325311502,0.021795448033350283
0.95,3449361.49,1317678.72,746045.11,107625.85,1278011.81,1147086.62,96717.6,34207.59,conventional,2016,LosAngeles,July,0.3820065608722268,0.21628498844289004,0.031201673211699248,0.8975555711022734,0.0756781738973132,0.02676625500041349
0.85,3258184.45,1295216.97,655947.51,105879.74,1201140.23,1091515.32,84463.35,25161.56,conventional,2016,LosAngeles,June,0.3975272087496458,0.20132301288222032,0.03249654573730471,0.9087326298279095,0.07031930817936222,0.020948061992728362
0.9,3237847.21,1322109.94,593238.74,114307.31,1208191.22,1102265.57,80776.26,25149.39,conventional,2016,LosAngeles,June,0.40832993475315965,0.18322011556561374,0.03530349105015366,0.9123270818008429,0.0668571817629994,0.020815736436157847
0.83,3248769.26,1439519.4,529969.99,105646.55,1173633.32,1064384.25,84760.03,24489.04,conventional,2016,LosAngeles,June,0.4430968421561585,0.16312946460223526,0.032518945343628376,0.9069137965510385,0.0722201973611315,0.020866006087829885
0.76,3715458.49,1596545.36,650812.6,121002.86,1347097.67,1196472.82,124721.49,25903.36,conventional,2016,LosAngeles,June,0.4297034576747485,0.17516346952916703,0.03256741000489552,0.8881856502654334,0.09258533570175355,0.019229014032813227
0.83,3203935.53,1214455.87,691108.91,113180.16,1185190.59,1038686.31,119446.72,27057.56,conventional,2016,LosAngeles,May,0.37905128197133237,0.2157062473725868,0.03532535500175935,0.8763875774612756,0.10078271039934597,0.022829712139378358
0.76,3134305.39,1084784.88,782144.64,89228.29,1178147.58,1068850.13,87973.45,21324,conventional,2016,LosAngeles,May,0.3461005693513483,0.24954321378364475,0.028468282090406,0.9072294066928354,0.07467099325536108,0.018099600051803357
0.82,2866855.58,1134719.15,643464.88,95527.46,993144.09,871562.92,104146,17435.17,conventional,2016,LosAngeles,May,0.39580617800077667,0.224449701787908,0.033321336682052186,0.8775795262498114,0.10486494462248676,0.0175555291277019
0.64,3942054.31,1416928.16,929683.64,107683.95,1487758.56,1104179.23,362931.85,20647.48,conventional,2016,LosAngeles,May,0.359439025587651,0.23583734948593338,0.02731670888623551,0.7421763582392025,0.2439453952797287,0.013878246481068808
0.62,3863314.25,1355793.57,1047924.35,98634.23,1360962.1,1011875.96,334016.05,15070.09,conventional,2016,LosAngeles,May,0.35094053506002004,0.2712500931033503,0.025530988062904797,0.7435004692636187,0.24542641562171347,0.011073115114667777
